namc_code,true_tm2_code,query_text,query_sanskrit_term,bm25_base_top1_pred,bm25_base_top1_score,bm25_base_top1_correct,bm25_base_true_rank,bm25_rerank_top1_pred,bm25_rerank_top1_score,bm25_rerank_top1_correct,bm25_rerank_true_rank,bm25_rerank_fixed,bm25_rerank_hurt
EC-3.7,SP5Y,(a) kaphapittajajvaraḥ (a) kaphapittajajvaraḥ (a) kaphapittajajvaraḥ (a) kaphapittajajvaraḥ - -,(a) kaphapittajajvaraḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,3.0,False,False
EC-3.8,SP5Y,(a) sannipātajajvaraḥ (a) sannipātajajvaraḥ (a) sannipātajajvaraḥ (a) sannipātajajvaraḥ - -,(a) sannipātajajvaraḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,3.0,False,False
ED-2.2,SP99,"(a) kaṇḍūḥ (a) kaṇḍūḥ (a) kaṇḍūḥ (a) kaṇḍūḥ - It is characterised by itching of the body without the appearance of eruptions or rashes. This may be explained by: (a) Excess of vitiated kapha, pitta affecting the skin",(a) kaṇḍūḥ,SP99,0.9999999999865268,True,1.0,SP99,1.2499999999865268,True,1.0,False,False
ED-3.1,SM41,(a) koṣṭhāśrita-kāmalā (a) koṣṭhāśrita-kāmalā (a) koṣṭhāśrita-kāmalā (a) koṣṭhāśrita-kāmalā - -,(a) koṣṭhāśrita-kāmalā,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,3.0,False,False
ED-3.3,SM41,(a) śākhāśrita-kāmalā (a) śākhāśrita-kāmalā (a) śākhāśrita-kāmalā (a) śākhāśrita-kāmalā - -,(a) śākhāśrita-kāmalā,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,3.0,False,False
ED-3.5,SM41,(a) halīmaka (a) halīmaka (a) halīmaka (a) halīmaka - -,(a) halīmaka,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,3.0,False,False
ED-4.2.3,SN49,"(a) udumbara-kuṣṭhaḥ, (a) paittika-kuṣṭhaḥ (a) udumbara-kuṣṭhaḥ, (a) paittika-kuṣṭhaḥ (a) udumbara-kuṣṭhaḥ, (a) paittika-kuṣṭhaḥ (a) udumbara-kuṣṭhaḥ, (a) paittika-kuṣṭhaḥ - -","(a) udumbara-kuṣṭhaḥ, (a) paittika-kuṣṭhaḥ",SN49,0.9999999999837693,True,1.0,SN49,1.2499999999837694,True,1.0,False,False
ED-4.2.6,SN49,(a) puṇḍarīkaḥ (a) puṇḍarīkaḥ (a) puṇḍarīkaḥ (a) puṇḍarīkaḥ - -,(a) puṇḍarīkaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
ED-4.2.7,SN4A,"(a) sidhmaḥ (a) sidhmaḥ (a) sidhmaḥ (a) sidhmaḥ - It is characterised by roughening and hardening of part of skin, whitish scaling, less itching, dryness of skin. This may be explained by: (a) Vitiated vatadosha and kapadosha affecting the skin.",(a) sidhmaḥ,SN4A,0.9999999999843756,True,1.0,SN4A,1.2499999999843756,True,1.0,False,False
ED-4.3.2,SN5Y,(a) carmakuṣṭhaḥ (a) carmakuṣṭhaḥ (a) carmakuṣṭhaḥ (a) carmakuṣṭhaḥ - -,(a) carmakuṣṭhaḥ,SN4F,0.9999999999701144,False,2.0,SN4F,0.9999999999701144,False,2.0,False,False
ED-4.3.7,SN5Y,(a) carmadala-kuṣṭhaḥ (a) carmadala-kuṣṭhaḥ (a) carmadala-kuṣṭhaḥ (a) carmadala-kuṣṭhaḥ - -,(a) carmadala-kuṣṭhaḥ,SN4F,0.9999999999701144,False,2.0,SN4F,0.9999999999701144,False,2.0,False,False
ED-4.4,SN49,"(a) dhātugatakuṣṭhaḥ (a) dhātugatakuṣṭhaḥ (a) dhātugatakuṣṭhaḥ (a) dhātugatakuṣṭhaḥ - It is characterised by hypopigmented patches of the skin, loss of sensation, deformity and derangement of shape of the organs with or without purulent discharge. This may be explained by: (a) Vitiation of all the three dosha and seven tissues.",(a) dhātugatakuṣṭhaḥ,SN49,0.9999999999829,True,1.0,SN49,1.2499999999829,True,1.0,False,False
ED-8,SP11,(a) vātaraktam (a) vātaraktam (a) vātaraktam (a) vātaraktam - -,(a) vātaraktam,SP10,0.9999999999790979,False,,SP10,1.249999999979098,False,3.0,False,False
ED-9.7.9,SM40,"(a) yakr̥jjavidradhiḥ (a) yakr̥jjavidradhiḥ (a) yakr̥jjavidradhiḥ (a) yakr̥jjavidradhiḥ - It is characterised by heaviness, tenderness at the site of the liver, associated with loss of appetite, breathlessness, hiccoughs, restlessness, high fever, pain, redness of face and eyes. This may be explained by: (a) Aggravation of pitta resulting in painful suppurative swelling in the liver.",(a) yakr̥jjavidradhiḥ,SM40,0.9999999999831327,True,1.0,SM40,1.2499999999831326,True,1.0,False,False
ED-19,SN47,"(a) snāyukarogaḥ (a) snāyukarogaḥ (a) snāyukarogaḥ (a) snāyukarogaḥ - It is characterised by ulceration of eruptions, a red thread like worm comes out from it which is quite long and its length gradually increases. This may be explained by: (a) Unhygienic conditions leading to vitiation of kapha, blood, skin making susceptible for worm infestation.",(a) snāyukarogaḥ,SN47,0.9999999999846726,True,1.0,SN47,1.2499999999846727,True,1.0,False,False
EE-1,SR52,"(a) māṃsavahasrotoduṣṭiḥ (a) māṃsavahasrotoduṣṭiḥ (a) māṃsavahasrotoduṣṭiḥ (a) māṃsavahasrotoduṣṭiḥ - It is characterized by swelling, varicose veins, death, emaciation of muscles, excessive growth in muscle tissue, tumour, goiter and cervical lymphadenitis. This may be explained by derangement of channels (functional or anatomical or both) carrying muscle tissue elements.",(a) māṃsavahasrotoduṣṭiḥ,SR52,0.9999999999904503,True,1.0,SR52,1.2499999999904503,True,1.0,False,False
EE-2,SP72,"(a) arbudaḥ (a) arbudaḥ (a) arbudaḥ (a) arbudaḥ - It is characterised by uncontrolled spreading of swellings associated with multiple constitutional symptoms like weight loss, severe exhaustion. This may be explained by: (a) Involvement of all the three vitiated humours, seven elementary tissues.",(a) arbudaḥ,SP72,0.999999999986037,True,1.0,SP72,1.249999999986037,True,1.0,False,False
EE-3.4,SM53,(a) vātaja-arśaḥ (a) śuṣka-arśaḥ (a) vātaja-arśaḥ (a) śuṣka-arśaḥ (a) vātaja-arśaḥ (a) śuṣka-arśaḥ (a) vātaja-arśaḥ (a) śuṣka-arśaḥ - -,(a) vātaja-arśaḥ (a) śuṣka-arśaḥ,SN4F,0.9999999999778707,False,,SN4F,0.9999999999778707,False,,False,False
EE-3.6,SM53,(a) kaphaja-arśaḥ (a) kaphaja-arśaḥ (a) kaphaja-arśaḥ (a) kaphaja-arśaḥ - -,(a) kaphaja-arśaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,3.0,False,False
EE-3.7,SM53,(a) raktaja-arśaḥ (a) ārdra-arśaḥ (a) raktaja-arśaḥ (a) ārdra-arśaḥ (a) raktaja-arśaḥ (a) ārdra-arśaḥ (a) raktaja-arśaḥ (a) ārdra-arśaḥ - -,(a) raktaja-arśaḥ (a) ārdra-arśaḥ,SN4F,0.9999999999778707,False,,SN4F,0.9999999999778707,False,,False,False
EE-3.10,SM53,(a) sahaja-arśaḥ (a) sahaja-arśaḥ (a) sahaja-arśaḥ (a) sahaja-arśaḥ - -,(a) sahaja-arśaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,3.0,False,False
EE-3.13,SM7Y,(a) nābhija-arśaḥ (a) nābhija-arśaḥ (a) nābhija-arśaḥ (a) nābhija-arśaḥ - -,(a) nābhija-arśaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
EE-3.16,SK6S,"(a) netraja-arśaḥ (a) netraja-arśaḥ (a) netraja-arśaḥ (a) netraja-arśaḥ - It is characterised by growth in periorbital region. This may be explained by: (a)Morbid dosha vitiating the skin, muscle and adipose tissue causing muscular growths in the eye.",(a) netraja-arśaḥ,SK6S,0.9999999999869212,True,1.0,SK6S,1.2499999999869211,True,1.0,False,False
EE-4.4,SP70,"(a) medojagranthi (a) medojagranthi (a) medojagranthi (a) medojagranthi - It is characterised by solitary or multiple soft lipoid lump like swellings under the skin. This may be explained by: (a) Deranged digestive and metabolic factors, vitiation of kapha and fatty tissue.",(a) medojagranthi,SP70,0.9999999999845518,True,1.0,SP70,1.249999999984552,True,1.0,False,False
EF-1,SR53,"(a) medovahasrotoduṣṭiḥ (a) medovahasrotoduṣṭiḥ (a) medovahasrotoduṣṭiḥ (a) medovahasrotoduṣṭiḥ - It is characterized by perspiration, oiliness of the body, dryness of the palate, non-pitting oedema and thirst. This may be explained by derangement of channels (functional or anatomical or both) fatty tissue elements.",(a) medovahasrotoduṣṭiḥ,SR53,0.9999999999872907,True,1.0,SR53,1.2499999999872906,True,1.0,False,False
EF-2.2.8,SM8D,(a) śanairmehaḥ (a) śanairmehaḥ (a) śanairmehaḥ (a) śanairmehaḥ - -,(a) śanairmehaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
EF-2.2.11,SM8D,(a) surāmehaḥ (a) surāmehaḥ (a) surāmehaḥ (a) surāmehaḥ - -,(a) surāmehaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
EF-2.2.12,SM8D,(a) lavaṇamehaḥ (a) lavaṇamehaḥ (a) lavaṇamehaḥ (a) lavaṇamehaḥ - -,(a) lavaṇamehaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
EF-2.2.13,SM8D,(a) piṣṭamehaḥ (a) piṣṭamehaḥ (a) piṣṭamehaḥ (a) piṣṭamehaḥ - -,(a) piṣṭamehaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
EF-2.3.2,SM8D,"(a) kālamehaḥ, (a) kṛṣṇamehaḥ (a) kālamehaḥ, (a) kṛṣṇamehaḥ (a) kālamehaḥ, (a) kṛṣṇamehaḥ (a) kālamehaḥ, (a) kṛṣṇamehaḥ - -","(a) kālamehaḥ, (a) kṛṣṇamehaḥ",SM8D,0.999999999978958,True,1.0,SM8D,1.2499999999789582,True,1.0,False,False
EF-2.3.3,SM8D,(a) nīlamehaḥ (a) nīlamehaḥ (a) nīlamehaḥ (a) nīlamehaḥ - -,(a) nīlamehaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
EF-2.3.4,SM8A,(a) lohitamehaḥ (a) lohitamehaḥ (a) lohitamehaḥ (a) lohitamehaḥ - It is characterised by passing of blood in the urine. This may be explained by: (a) Vitiation of pitta and blood affecting urinary tract.,(a) lohitamehaḥ,SM8A,0.9999999999845518,True,1.0,SM8A,1.249999999984552,True,1.0,False,False
EF-2.3.6,SM8D,(a) hāridramehaḥ (a) hāridramehaḥ (a) hāridramehaḥ (a) hāridramehaḥ - -,(a) hāridramehaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
EF-2.4,SM8D,(a) vātajapramehaḥ (a) vātajapramehaḥ (a) vātajapramehaḥ (a) vātajapramehaḥ - -,(a) vātajapramehaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
EG-1,SR54,"(a) asthivahasrotoduṣṭiḥ (a) asthivahasrotoduṣṭiḥ (a) asthivahasrotoduṣṭiḥ (a) asthivahasrotoduṣṭiḥ - It is characterized by excess aggravation of vata, severe localized and, or generalised body pains, weight loss, extra growth of bone and teeth, deformities in nail and nail bed, deformities in hairs and moustache, splitting pain in bone and toothache. This may be explained by derangement of channels (functional or anatomical or both) enriching bone tissue elements.",(a) asthivahasrotoduṣṭiḥ,SR54,0.9999999999913145,True,1.0,SR54,1.2499999999913145,True,1.0,False,False
EH-2,SP0Y,(a) majjāparipākaḥ (a) majjāparipākaḥ (a) majjāparipākaḥ (a) majjāparipākaḥ - -,(a) majjāparipākaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
EI-1,SR56,"(a) śukravahasrotoduṣṭiḥ (a) śukravahasrotoduṣṭiḥ (a) śukravahasrotoduṣṭiḥ (a) śukravahasrotoduṣṭiḥ - It is characterized by inability to perform sexual act, impotence, lack of sexual arousal, birth of diseased offspring, progeny, birth of impotent offspring, birth of offspring with reduced lifespan, birth of offspring with deformities, infertility, abortion, miscarriage, delayed ejaculation, blood tinged semen, no semen on ejaculation. This may be explained by derangement of channels (functional or anatomical or both) enriching seminal fluid.",(a) śukravahasrotoduṣṭiḥ,SR56,0.999999999990484,True,1.0,SR56,1.249999999990484,True,1.0,False,False
EI-4,SN00,(a) śūkarogaḥ (a) śūkarogaḥ (a) śūkarogaḥ (a) śūkarogaḥ - -,(a) śūkarogaḥ,SN00,0.9999999999822032,True,1.0,SN00,1.2499999999822031,True,1.0,False,False
EI-6.9,SN0Y,(a) aṇḍa-vṛddhiḥ (a) aṇḍa-vṛddhiḥ (a) aṇḍa-vṛddhiḥ (a) aṇḍa-vṛddhiḥ - -,(a) aṇḍa-vṛddhiḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
EJ-1,SR5B,(a) mūtravahasrotoduṣṭiḥ (a) mūtravahasrotoduṣṭiḥ (a) mūtravahasrotoduṣṭiḥ (a) mūtravahasrotoduṣṭiḥ - It is characterized by burning sensation in penis. This may be explained by derangement of channels (functional or anatomical or both) urine.,(a) mūtravahasrotoduṣṭiḥ,SR5B,0.9999999999853958,True,1.0,SR5B,1.2499999999853957,True,1.0,False,False
EJ-2,SM8C,"(a) aśmarī (a) aśmarī (a) aśmarī (a) aśmarī - It is characterised by pain in loins and groin, difficulty in micturition, burning micturition. This may be explained by: (a) Vatadosha drying up the kapha in the urinary tract.",(a) aśmarī,SM8C,0.9999999999847856,True,1.0,SM8C,1.2499999999847855,True,1.0,False,False
EJ-2.3,SM8C,(a) pittaja-aśmarī (a) pittaja-aśmarī (a) pittaja-aśmarī (a) pittaja-aśmarī - -,(a) pittaja-aśmarī,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
EJ-3.3,SM88,(a) mūtrotsaṅgaḥ (a) mūtrotsaṅgaḥ (a) mūtrotsaṅgaḥ (a) mūtrotsaṅgaḥ - -,(a) mūtrotsaṅgaḥ,SM88,0.9999999999825782,True,1.0,SM88,1.2499999999825782,True,1.0,False,False
EJ-3.9,SM88,(a) vātakuṇḍalikā (a) vātakuṇḍalikā (a) vātakuṇḍalikā (a) vātakuṇḍalikā - It is characterised by dribbling of urine. This may be explained by: (a) Vitiated vata affecting the urinary bladder.,(a) vātakuṇḍalikā,SM88,0.9999999999877884,True,1.0,SM88,1.2499999999877884,True,1.0,False,False
EJ-3.11,SN09,(a) mūtraśukraḥ (a) mūtraśukraḥ (a) mūtraśukraḥ (a) mūtraśukraḥ - It is characterised by abnormal uncontrolled emission of semen with erotic thoughts or during passing of urine. This may be explained by: (a) Vitiated vata pushing semen along with urine.,(a) mūtraśukraḥ,SN09,0.999999999984431,True,1.0,SN09,1.2499999999844311,True,1.0,False,False
EK-4.5,SM32,(a) sannipātōdaraḥ-udararogaḥ (a) sannipātōdaraḥ-udararogaḥ (a) sannipātōdaraḥ-udararogaḥ (a) sannipātōdaraḥ-udararogaḥ - -,(a) sannipātōdaraḥ-udararogaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
EK-4.6,SM42,"(a) yakṛddālyudaraḥ (a) yakṛddālyudaraḥ (a) yakṛddālyudaraḥ (a) yakṛddālyudaraḥ - It is characterised by enlargement of liver, may be associated with anorexia, nausea, vomiting, weakness, blackish discolouration of skin, breathlessness. This may be explained by: (a) Vitiation of blood and pitta affecting the liver.",(a) yakṛddālyudaraḥ,SM42,0.999999999984431,True,1.0,SM42,1.2499999999844311,True,1.0,False,False
EK-4.7,SM32,(a) baddhagudodaraḥ (a) baddhagudodaraḥ (a) baddhagudodaraḥ (a) baddhagudodaraḥ - -,(a) baddhagudodaraḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
EL-2.6,SM9Y,(a) atyānandā (a) atyānandā (a) atyānandā (a) atyānandā - -,(a) atyānandā,SN4F,0.9999999999701144,False,3.0,SN4F,0.9999999999701144,False,2.0,False,False
EL-2.10,SM96,"(a) udāvartinī (a) udāvartinī (a) udāvartinī (a) udāvartinī - It is characterised by painful menstruation, pain in groin region, backache, nausea and vomiting; relief of pain after menstruation; may be associated with discharge frothy menstrual fluid with clots. This may be explained by: (a) Vitiation of kapha, vata affecting nutritional fluid, blood.",(a) udāvartinī,SM96,0.9999999999828153,True,1.0,SM96,1.2499999999828153,True,1.0,False,False
EL-2.12,SN12,(a) jātaghnī (a) jātaghnī (a) jātaghnī (a) jātaghnī - It is characterised by three or more consecutive spontaneous abortions. This may be explained by: (a) Vitiated Vata affecting the uterus.,(a) jātaghnī,SN12,0.9999999999841293,True,1.0,SN12,1.2499999999841291,True,1.0,False,False
EL-2.13,SM97,"(a) lohitakṣayā (a) lohitakṣayā (a) lohitakṣayā (a) lohitakṣayā - It is characterised by decreased blood flow during menstrual period. This may be explained by: (a) Vitiated vata affecting the nutritional fluid, blood in uterus region.",(a) lohitakṣayā,SM97,0.999999999985035,True,1.0,SM97,1.249999999985035,True,1.0,False,False
EL-2.22,SM94,(a) vāminī (a) vāminī (a) vāminī (a) vāminī - -,(a) vāminī,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
EL-2.27,SM92,"(a) yonikandaḥ (a) yonikandaḥ (a) yonikandaḥ (a) yonikandaḥ - It is characterised by a tuberous pear like swelling in the vaginal region may be associated with pus discharge, fistual formation. This may be explained by: (a) Vitiated pitta affecting skin, muscle and fat tissue.",(a) yonikandaḥ,SM92,0.9999999999847028,True,1.0,SM92,1.249999999984703,True,1.0,False,False
EL-4,SM98,(a) asṛgdaraḥ (a) Raktapradar (a) asṛgdaraḥ (a) Raktapradar (a) asṛgdaraḥ (a) Raktapradar (a) asṛgdaraḥ (a) Raktapradar - It is characterised by increase in the duration of menstrual period and the quantity of blood loss. This may be explained by: (a) Vititiation of pitta and blood.,(a) asṛgdaraḥ (a) Raktapradar,SM98,0.9999999999860377,True,1.0,SM98,0.9999999999860377,True,1.0,False,False
EL-9,SN1Y,(a) sūtikārogaḥ (a) sūtikārogaḥ (a) sūtikārogaḥ (a) sūtikārogaḥ - -,(a) sūtikārogaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
EM-1,SR5E,"(a) manovahasrotoduṣṭiḥ (a) manovahasrotoduṣṭiḥ (a) manovahasrotoduṣṭiḥ (a) manovahasrotoduṣṭiḥ - It is characterized by perversion of mind, intellect, consciousness, knowledge, memory, desire, manners, behaviour and conduct. This may be explained by derangement of channels (functional or anatomical or both) aiding mental functions.",(a) manovahasrotoduṣṭiḥ,SR5E,0.9999999999870516,True,1.0,SR5E,1.2499999999870517,True,1.0,False,False
EM-2,SQ03,"(a) unmādaḥ (a) unmādaḥ (a) unmādaḥ (a) unmādaḥ - It is characterised by confused state of mind, change in behaviour, irritability, loss of intelligence,. This may be explained by: (a) Caused by the aggravated dosha vitiating the sense organs, mind and intellect.",(a) unmādaḥ,SQ03,0.9999999999833441,True,1.0,SQ03,1.249999999983344,True,1.0,False,False
EM-6,SQ2Y,(a) madaḥ (a) madaḥ (a) madaḥ (a) madaḥ - -,(a) madaḥ,SQ22,0.9999999999838644,False,,SQ22,1.2499999999838645,False,3.0,False,False
EM-9,SQ10,"(a) mana-santāpaḥ (a) mana-santāpaḥ (a) mana-santāpaḥ (a) mana-santāpaḥ - It is characterised by mild fever, confusion, restlessness, anxiety, mind and body fatigue. This may be explained by: (a) Agitated rajoguna, tamoguna leading to.",(a) mana-santāpaḥ,SQ10,0.9999999999840085,True,1.0,SQ10,1.2499999999840083,True,1.0,False,False
FA,SK50,"(a) kapāla-rogaḥ (a) kapāla-rogaḥ (a) kapāla-rogaḥ (a) kapāla-rogaḥ - It is characterised by headache, heaviness around eyes, hairloss, bleeding per nasal cavity, dryness of throat, ear. This may be explained by: (a) vitiated doshas localising the scalp",(a) kapāla-rogaḥ,SK50,0.9999999999853808,True,1.0,SK50,1.2499999999853808,True,1.0,False,False
FA-2,SN73,"(a) akālapalitaḥ (a) akālapalitaḥ (a) akālapalitaḥ (a) akālapalitaḥ - It is characterised by untimely greying of the hair. This may be explained by: (a) Increased pitta, vata cause premature greying of the hair.",(a) akālapalitaḥ,SN73,0.999999999990447,True,1.0,SN73,1.249999999990447,True,1.0,False,False
FA-3,SN71,(a) khālityam (a) khālityam (a) khālityam (a) khālityam - It is characterised by falling of scalp hair. This may be explained by: (a) Aggravated vata and pitta affecting the hair roots followed by closure of hair root.,(a) khālityam,SN71,0.9999999999874706,True,1.0,SN71,1.2499999999874705,True,1.0,False,False
FA-7,SP9Y,(a) kapālavidradhiḥ (a) kapālavidradhiḥ (a) kapālavidradhiḥ (a) kapālavidradhiḥ - -,(a) kapālavidradhiḥ,SN4F,0.9999999999701144,False,4.0,SN4F,0.9999999999701144,False,2.0,False,False
GA-1,SM1M,(a) vātaja-oṣṭhaprakopaḥ (a) vātaja-oṣṭhaprakopaḥ (a) vātaja-oṣṭhaprakopaḥ (a) vātaja-oṣṭhaprakopaḥ - It is characterised by chapped dry lips. This may be explained by: (a) Vitiation of vatadosha affecting the lips.,(a) vātaja-oṣṭhaprakopaḥ,SM1M,0.999999999987371,True,1.0,SM1M,1.249999999987371,True,1.0,False,False
GB-3,SM13,"(a) dantaveṣṭakaḥ (a) dantaveṣṭakaḥ (a) dantaveṣṭakaḥ (a) dantaveṣṭakaḥ - It is characterised by foul smelling breath, loose teeth with pain, swollen gums, bleeding, discharge of pus. This may be explained by: (a) Vitiated blood affecting the roots of teeth.",(a) dantaveṣṭakaḥ,SM13,0.9999999999847934,True,1.0,SM13,1.2499999999847935,True,1.0,False,False
GB-11,SM1Y,(a) karālaḥ (a) karālaḥ (a) karālaḥ (a) karālaḥ - -,(a) karālaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
GD-4,SM1Y,(a) alāsaḥ (a) alāsaḥ (a) alāsaḥ (a) alāsaḥ - -,(a) alāsaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
GE-2,SM19,"(a) galagrahaḥ (a) galagrahaḥ (a) galagrahaḥ (a) galagrahaḥ - It is characterised by pain, burning sensation in throat,fever, difficulty in breathing and swallowing due to swelling in pharynx and larynx or muscles of upper part of the oesophagus. This may be explained by: (a) Vitiation of all the three dosha, blood, muscle in throat region.",(a) galagrahaḥ,SP9Y,0.9999999999882491,False,3.0,SM19,1.0242896864228321,True,1.0,True,False
GE-4,SM17,"(a) adhruṣaḥ (a) adhruṣaḥ (a) adhruṣaḥ (a) adhruṣaḥ - It is characterised by pain, swelling and redness in the palate. This may be explained by: (a) Vitiation of kapha, blood, muscles in palate region.",(a) adhruṣaḥ,SM17,0.9999999999845518,True,1.0,SM17,1.249999999984552,True,1.0,False,False
GE-5,SM1Y,"(a) kacchapaḥ, (a) kacchapī (a) kacchapaḥ, (a) kacchapī (a) kacchapaḥ, (a) kacchapī (a) kacchapaḥ, (a) kacchapī - -","(a) kacchapaḥ, (a) kacchapī",SM1Y,0.9999999999782037,True,1.0,SM1Y,1.2499999999782037,True,1.0,False,False
GE-10,SP9Y,"(a) tālupākaḥ, (a) tāluśothaḥ (a) tālupākaḥ, (a) tāluśothaḥ (a) tālupākaḥ, (a) tāluśothaḥ (a) tālupākaḥ, (a) tāluśothaḥ - -","(a) tālupākaḥ, (a) tāluśothaḥ",SN4F,0.9999999999778707,False,2.0,SP9Y,1.1244276956100263,True,1.0,True,False
GE-11,SM1Y,"(a) tālupiḍakā, (a) tālupiṭikā (a) tālupiḍakā, (a) tālupiṭikā (a) tālupiḍakā, (a) tālupiṭikā (a) tālupiḍakā, (a) tālupiṭikā - -","(a) tālupiḍakā, (a) tālupiṭikā",SM1Y,0.9999999999782037,True,1.0,SM1Y,1.2499999999782037,True,1.0,False,False
GF-1,SL04,"(a) rohiṇī (a) rohiṇī (a) rohiṇī (a) rohiṇī - It is characterised by inflammation of throat, difficulty in swallowing and dry cough. This may be explained by: (a) Vitiation of all the three dosha which localise near the base of the tongue.",(a) rohiṇī,SL04,0.9999999999853874,True,1.0,SL04,1.2499999999853872,True,1.0,False,False
GF-9,SL0Y,galavidradhiḥ galavidradhiḥ galavidradhiḥ galavidradhiḥ - -,galavidradhiḥ,SN4F,0.9999999999539863,False,,SN4F,0.9999999999539863,False,4.0,False,False
GF-10,SL05,(a) galaughaḥ (a) galaughaḥ (a) galaughaḥ (a) galaughaḥ - -,(a) galaughaḥ,SL05,0.9999999999834335,True,1.0,SL05,1.2499999999834335,True,1.0,False,False
GF-11,SL03,(a) svaraghnam (a) svaraghnam (a) svaraghnam (a) svaraghnam - -,(a) svaraghnam,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
GF-14,SM00,(a) apacī (a) apacī (a) apacī (a) apacī - It is characterised by inflammatory swelling associated with mild pain occurring in axilla and groin. This may be explained by: (a) Accumulation of vitiated adipose tissue in various parts of the body.,(a) apacī,SM00,0.9999999999847934,True,1.0,SM00,1.2499999999847935,True,1.0,False,False
GF-17,SL08,"(a) gaṇḍamālā (a) gaṇḍamālā (a) gaṇḍamālā (a) gaṇḍamālā - It is characterised by string of hard, glossy, painless nodular or elongated skin coloured swollen glands around the neck, throat which slowly suppurate and form fistulous tracts. This may be explained by: (a) Vitiation of kapha, blood, muscle tissue in throat region.",(a) gaṇḍamālā,SL08,0.9999999999890348,True,1.0,SL08,1.2499999999890348,True,1.0,False,False
GG,SM1Y,(a) sarvasara mukharogaḥ (a) sarvasara mukharogaḥ (a) sarvasara mukharogaḥ (a) sarvasara mukharogaḥ - -,(a) sarvasara mukharogaḥ,SN4F,0.9999999999701144,False,2.0,SM1Y,1.2199967457310013,True,1.0,True,False
HA-1,SK68,(a) pūyālasaḥ (a) pūyālasaḥ (a) pūyālasaḥ (a) pūyālasaḥ - It is characterised by swelling over medial canthus with pus discharge and foul smell. Inability to rotate the eyeball due to papules in the inner lower eyelid associated with flow of tears continuously. This may be explained by: (a) Vitiated dosha obstructing lacrymal passage.,(a) pūyālasaḥ,SM53,0.9999999999863428,False,2.0,SK68,1.2015896341992767,True,1.0,True,False
HA-2,SK7Y,(a) upanāhaḥ (a) upanāhaḥ (a) upanāhaḥ (a) upanāhaḥ - -,(a) upanāhaḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
HA-6,SK62,(a) kṛmigranthiḥ (a) kṛmigranthiḥ (a) kṛmigranthiḥ (a) kṛmigranthiḥ - -,(a) kṛmigranthiḥ,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
HB-1,SK7Y,(a) utsaṅginī (a) utsaṅginī (a) utsaṅginī (a) utsaṅginī - -,(a) utsaṅginī,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
HB-7,SK6P,"(a) añjananāmikā (a) añjananāmikā (a) añjananāmikā (a) añjananāmikā - It is characterised by hard and spindle shaped swelling, pain, redness at the root of eyelashes may be associated with pus discharge. This may be explained by: (a) Vitiation of blood affecting the eyelid.",(a) añjananāmikā,SK6P,0.9999999999845518,True,1.0,SK6P,1.249999999984552,True,1.0,False,False
HB-8,SK7Y,(a) bahalavartma (a) bahalavartma (a) bahalavartma (a) bahalavartma - -,(a) bahalavartma,SN4F,0.9999999999701144,False,,SN4F,0.9999999999701144,False,2.0,False,False
